156
0	66
0	107
1	144
2	144
2	135
2	119
3	21
4	21
5	49
6	102
7	44
7	36
7	9
7	144
8	145
10	144
11	44
12	135
13	21
13	63
14	28
14	131
15	66
16	21
16	27
16	148
17	154
18	87
19	144
20	154
21	35
21	138
21	59
21	68
21	126
21	149
21	28
21	88
21	133
21	31
21	90
21	128
21	87
21	152
21	141
21	131
21	74
21	64
21	82
21	83
21	52
21	145
21	26
21	63
21	135
22	144
22	57
22	66
23	144
24	40
25	144
27	83
27	147
28	71
29	66
30	144
32	154
33	131
34	144
35	108
35	91
35	97
35	48
35	67
35	112
35	50
37	144
38	51
39	80
40	144
41	144
42	144
43	144
44	154
45	144
46	138
47	87
49	94
49	66
51	144
51	57
52	98
53	154
53	109
54	66
54	137
55	144
56	144
58	80
60	62
60	146
61	154
62	80
62	81
65	154
66	154
66	115
66	137
66	116
66	127
68	98
69	80
70	144
70	100
71	87
72	131
73	144
75	129
76	144
76	122
76	105
76	104
77	87
78	154
79	101
79	117
80	101
80	96
80	113
84	154
85	114
86	144
87	114
89	135
89	123
89	119
92	144
93	144
94	127
95	129
99	144
101	144
101	140
102	154
103	144
106	144
110	144
111	154
117	144
117	134
118	136
119	123
120	131
121	144
122	144
123	144
124	144
124	143
125	131
129	144
130	144
132	144
134	144
135	144
136	138
139	149
142	144
144	154
144	150
144	155
151	154
153	154
