tiempo	I(t)
32.390000	528.149017
32.400000	528.416709
32.410000	528.684295
32.420000	528.951774
32.430000	529.219147
32.440000	529.486414
32.450000	529.753573
32.460000	530.020626
32.470000	530.287573
32.480000	530.554412
32.490000	530.821144
32.500000	531.087769
32.510000	531.354287
32.520000	531.620698
32.530000	531.887001
32.540000	532.153197
32.550000	532.419286
32.560000	532.685266
32.570000	532.951139
32.580000	533.216905
32.590000	533.482562
32.600000	533.748112
32.610000	534.013553
32.620000	534.278887
32.630000	534.544112
32.640000	534.809229
32.650000	535.074237
32.660000	535.339137
32.670000	535.603929
32.680000	535.868612
32.690000	536.133186
32.700000	536.397651
32.710000	536.662008
32.720000	536.926255
32.730000	537.190394
32.740000	537.454424
32.750000	537.718344
32.760000	537.982155
32.770000	538.245857
32.780000	538.509449
32.790000	538.772932
32.800000	539.036306
32.810000	539.299569
32.820000	539.562723
32.830000	539.825767
32.840000	540.088701
32.850000	540.351526
32.860000	540.614240
32.870000	540.876844
32.880000	541.139338
32.890000	541.401722
32.900000	541.663995
32.910000	541.926158
32.920000	542.188211
32.930000	542.450153
32.940000	542.711984
32.950000	542.973704
32.960000	543.235314
32.970000	543.496813
32.980000	543.758201
32.990000	544.019478
33.000000	544.280644
33.010000	544.541699
33.020000	544.802642
33.030000	545.063474
33.040000	545.324195
33.050000	545.584805
33.060000	545.845303
33.070000	546.105689
33.080000	546.365964
33.090000	546.626127
33.100000	546.886178
33.110000	547.146117
33.120000	547.405945
33.130000	547.665660
33.140000	547.925263
33.150000	548.184755
33.160000	548.444134
33.170000	548.703400
33.180000	548.962555
33.190000	549.221597
33.200000	549.480526
33.210000	549.739343
33.220000	549.998048
33.230000	550.256639
33.240000	550.515118
33.250000	550.773484
33.260000	551.031738
33.270000	551.289878
33.280000	551.547906
33.290000	551.805820
33.300000	552.063621
33.310000	552.321309
33.320000	552.578884
33.330000	552.836345
33.340000	553.093693
33.350000	553.350928
33.360000	553.608049
33.370000	553.865056
33.380000	554.121950
33.390000	554.378730
33.400000	554.635397
33.410000	554.891949
33.420000	555.148388
33.430000	555.404713
33.440000	555.660924
33.450000	555.917020
33.460000	556.173003
33.470000	556.428871
33.480000	556.684625
33.490000	556.940265
33.500000	557.195791
33.510000	557.451202
33.520000	557.706498
33.530000	557.961680
33.540000	558.216748
33.550000	558.471701
33.560000	558.726539
33.570000	558.981262
33.580000	559.235871
33.590000	559.490364
33.600000	559.744743
33.610000	559.999007
33.620000	560.253155
33.630000	560.507189
33.640000	560.761107
33.650000	561.014910
33.660000	561.268598
33.670000	561.522171
33.680000	561.775628
33.690000	562.028970
33.700000	562.282196
33.710000	562.535306
33.720000	562.788302
33.730000	563.041181
33.740000	563.293945
33.750000	563.546593
33.760000	563.799125
33.770000	564.051541
33.780000	564.303842
33.790000	564.556026
33.800000	564.808095
33.810000	565.060047
33.820000	565.311883
33.830000	565.563603
33.840000	565.815207
33.850000	566.066695
33.860000	566.318066
33.870000	566.569321
33.880000	566.820459
33.890000	567.071481
33.900000	567.322387
33.910000	567.573176
33.920000	567.823848
33.930000	568.074404
33.940000	568.324843
33.950000	568.575165
33.960000	568.825370
33.970000	569.075459
33.980000	569.325430
33.990000	569.575285
34.000000	569.825023
34.010000	570.074643
34.020000	570.324147
34.030000	570.573533
34.040000	570.822803
34.050000	571.071955
34.060000	571.320990
34.070000	571.569907
34.080000	571.818707
34.090000	572.067390
34.100000	572.315955
34.110000	572.564403
34.120000	572.812733
34.130000	573.060946
34.140000	573.309041
34.150000	573.557018
34.160000	573.804878
34.170000	574.052620
34.180000	574.300244
34.190000	574.547750
34.200000	574.795138
34.210000	575.042409
34.220000	575.289561
34.230000	575.536596
34.240000	575.783512
34.250000	576.030311
34.260000	576.276991
34.270000	576.523553
34.280000	576.769997
34.290000	577.016323
34.300000	577.262530
34.310000	577.508620
34.320000	577.754590
34.330000	578.000443
34.340000	578.246177
34.350000	578.491792
34.360000	578.737289
34.370000	578.982667
34.380000	579.227927
34.390000	579.473068
34.400000	579.718091
34.410000	579.962995
34.420000	580.207780
34.430000	580.452446
34.440000	580.696993
34.450000	580.941422
34.460000	581.185732
34.470000	581.429923
34.480000	581.673995
34.490000	581.917948
34.500000	582.161781
34.510000	582.405496
34.520000	582.649092
34.530000	582.892569
34.540000	583.135926
34.550000	583.379164
34.560000	583.622283
34.570000	583.865283
34.580000	584.108164
34.590000	584.350925
34.600000	584.593567
34.610000	584.836089
34.620000	585.078492
34.630000	585.320776
34.640000	585.562940
34.650000	585.804984
34.660000	586.046909
34.670000	586.288715
34.680000	586.530400
34.690000	586.771967
34.700000	587.013413
34.710000	587.254740
34.720000	587.495947
34.730000	587.737034
34.740000	587.978002
34.750000	588.218849
34.760000	588.459577
34.770000	588.700185
34.780000	588.940673
34.790000	589.181041
34.800000	589.421289
34.810000	589.661417
34.820000	589.901425
34.830000	590.141314
34.840000	590.381081
34.850000	590.620729
34.860000	590.860257
34.870000	591.099665
34.880000	591.338952
34.890000	591.578119
34.900000	591.817166
34.910000	592.056093
34.920000	592.294899
34.930000	592.533585
34.940000	592.772151
34.950000	593.010596
34.960000	593.248921
34.970000	593.487126
34.980000	593.725210
34.990000	593.963173
35.000000	594.201017
35.010000	594.438739
35.020000	594.676341
35.030000	594.913823
35.040000	595.151184
35.050000	595.388424
35.060000	595.625544
35.070000	595.862543
35.080000	596.099421
35.090000	596.336179
35.100000	596.572816
35.110000	596.809332
35.120000	597.045727
35.130000	597.282002
35.140000	597.518156
35.150000	597.754189
35.160000	597.990101
35.170000	598.225892
35.180000	598.461562
35.190000	598.697112
35.200000	598.932540
35.210000	599.167848
35.220000	599.403034
35.230000	599.638100
35.240000	599.873045
35.250000	600.107868
35.260000	600.342571
35.270000	600.577152
35.280000	600.811612
35.290000	601.045952
35.300000	601.280170
35.310000	601.514267
35.320000	601.748242
35.330000	601.982097
35.340000	602.215831
35.350000	602.449443
35.360000	602.682934
35.370000	602.916303
35.380000	603.149552
35.390000	603.382679
35.400000	603.615685
35.410000	603.848570
35.420000	604.081333
35.430000	604.313975
35.440000	604.546495
35.450000	604.778894
35.460000	605.011172
35.470000	605.243328
35.480000	605.475363
35.490000	605.707277
35.500000	605.939069
35.510000	606.170739
35.520000	606.402289
35.530000	606.633716
35.540000	606.865022
35.550000	607.096207
35.560000	607.327270
35.570000	607.558211
35.580000	607.789031
35.590000	608.019730
35.600000	608.250306
35.610000	608.480762
35.620000	608.711095
35.630000	608.941307
35.640000	609.171397
35.650000	609.401366
35.660000	609.631213
35.670000	609.860938
35.680000	610.090542
35.690000	610.320024
35.700000	610.549384
35.710000	610.778623
35.720000	611.007740
35.730000	611.236735
35.740000	611.465608
35.750000	611.694360
35.760000	611.922989
35.770000	612.151497
35.780000	612.379884
35.790000	612.608148
35.800000	612.836291
35.810000	613.064312
35.820000	613.292211
35.830000	613.519988
35.840000	613.747643
35.850000	613.975177
35.860000	614.202589
35.870000	614.429878
35.880000	614.657046
35.890000	614.884092
35.900000	615.111017
35.910000	615.337819
35.920000	615.564499
35.930000	615.791058
35.940000	616.017494
35.950000	616.243809
35.960000	616.470002
35.970000	616.696073
35.980000	616.922021
35.990000	617.147848
36.000000	617.373553
36.010000	617.599136
36.020000	617.824598
36.030000	618.049937
36.040000	618.275154
36.050000	618.500249
36.060000	618.725222
36.070000	618.950073
36.080000	619.174803
36.090000	619.399410
36.100000	619.623895
36.110000	619.848258
36.120000	620.072500
36.130000	620.296619
36.140000	620.520616
36.150000	620.744491
36.160000	620.968245
36.170000	621.191876
36.180000	621.415385
36.190000	621.638772
36.200000	621.862037
36.210000	622.085181
36.220000	622.308202
36.230000	622.531101
36.240000	622.753878
36.250000	622.976533
36.260000	623.199066
36.270000	623.421477
36.280000	623.643765
36.290000	623.865932
36.300000	624.087977
36.310000	624.309900
36.320000	624.531701
36.330000	624.753379
36.340000	624.974936
36.350000	625.196371
36.360000	625.417683
36.370000	625.638874
36.380000	625.859942
36.390000	626.080889
36.400000	626.301713
36.410000	626.522415
36.420000	626.742996
36.430000	626.963454
36.440000	627.183790
36.450000	627.404005
36.460000	627.624097
36.470000	627.844067
36.480000	628.063915
36.490000	628.283641
36.500000	628.503245
36.510000	628.722728
36.520000	628.942088
36.530000	629.161326
36.540000	629.380442
36.550000	629.599436
36.560000	629.818308
36.570000	630.037058
36.580000	630.255686
36.590000	630.474192
36.600000	630.692576
36.610000	630.910838
36.620000	631.128978
36.630000	631.346997
36.640000	631.564893
36.650000	631.782667
36.660000	632.000319
36.670000	632.217849
36.680000	632.435258
36.690000	632.652544
36.700000	632.869709
36.710000	633.086751
36.720000	633.303672
36.730000	633.520470
36.740000	633.737147
36.750000	633.953702
36.760000	634.170135
36.770000	634.386446
36.780000	634.602635
36.790000	634.818702
36.800000	635.034648
36.810000	635.250471
36.820000	635.466173
36.830000	635.681753
36.840000	635.897210
36.850000	636.112547
36.860000	636.327761
36.870000	636.542853
36.880000	636.757824
36.890000	636.972673
36.900000	637.187400
36.910000	637.402005
36.920000	637.616488
36.930000	637.830850
36.940000	638.045090
36.950000	638.259208
36.960000	638.473204
36.970000	638.687079
36.980000	638.900831
36.990000	639.114463
37.000000	639.327972
37.010000	639.541360
37.020000	639.754626
37.030000	639.967770
37.040000	640.180793
37.050000	640.393694
37.060000	640.606473
37.070000	640.819131
37.080000	641.031667
37.090000	641.244081
37.100000	641.456374
37.110000	641.668545
37.120000	641.880595
37.130000	642.092523
37.140000	642.304329
37.150000	642.516014
37.160000	642.727578
37.170000	642.939020
37.180000	643.150340
37.190000	643.361539
37.200000	643.572616
37.210000	643.783572
37.220000	643.994406
37.230000	644.205119
37.240000	644.415711
37.250000	644.626181
37.260000	644.836530
37.270000	645.046757
37.280000	645.256863
37.290000	645.466847
37.300000	645.676710
37.310000	645.886452
37.320000	646.096072
37.330000	646.305571
37.340000	646.514949
37.350000	646.724206
37.360000	646.933341
37.370000	647.142355
37.380000	647.351247
37.390000	647.560019
37.400000	647.768669
37.410000	647.977198
37.420000	648.185606
37.430000	648.393893
37.440000	648.602058
37.450000	648.810102
37.460000	649.018026
37.470000	649.225828
37.480000	649.433509
37.490000	649.641069
37.500000	649.848507
37.510000	650.055825
37.520000	650.263022
37.530000	650.470098
37.540000	650.677052
37.550000	650.883886
37.560000	651.090599
37.570000	651.297191
37.580000	651.503661
37.590000	651.710011
37.600000	651.916240
37.610000	652.122349
37.620000	652.328336
37.630000	652.534202
37.640000	652.739948
37.650000	652.945573
37.660000	653.151077
37.670000	653.356460
37.680000	653.561723
37.690000	653.766864
37.700000	653.971885
37.710000	654.176786
37.720000	654.381565
37.730000	654.586224
37.740000	654.790762
37.750000	654.995180
37.760000	655.199477
37.770000	655.403654
37.780000	655.607709
37.790000	655.811645
37.800000	656.015460
37.810000	656.219154
37.820000	656.422728
37.830000	656.626181
37.840000	656.829514
37.850000	657.032726
37.860000	657.235818
37.870000	657.438790
37.880000	657.641641
37.890000	657.844372
37.900000	658.046983
37.910000	658.249473
37.920000	658.451843
37.930000	658.654093
37.940000	658.856222
37.950000	659.058231
37.960000	659.260120
37.970000	659.461889
37.980000	659.663538
37.990000	659.865066
38.000000	660.066475
38.010000	660.267763
38.020000	660.468931
38.030000	660.669979
38.040000	660.870908
38.050000	661.071716
38.060000	661.272404
38.070000	661.472972
38.080000	661.673420
38.090000	661.873749
38.100000	662.073957
38.110000	662.274046
38.120000	662.474014
38.130000	662.673863
38.140000	662.873592
38.150000	663.073202
38.160000	663.272691
38.170000	663.472061
38.180000	663.671311
38.190000	663.870441
38.200000	664.069452
38.210000	664.268343
38.220000	664.467115
38.230000	664.665767
38.240000	664.864299
38.250000	665.062712
38.260000	665.261005
38.270000	665.459179
38.280000	665.657233
38.290000	665.855168
38.300000	666.052983
38.310000	666.250679
38.320000	666.448256
38.330000	666.645713
38.340000	666.843051
38.350000	667.040270
38.360000	667.237369
38.370000	667.434350
38.380000	667.631211
38.390000	667.827952
38.400000	668.024575
38.410000	668.221078
38.420000	668.417463
38.430000	668.613728
38.440000	668.809874
38.450000	669.005902
38.460000	669.201810
38.470000	669.397599
38.480000	669.593269
38.490000	669.788820
38.500000	669.984253
38.510000	670.179566
38.520000	670.374761
38.530000	670.569837
38.540000	670.764794
38.550000	670.959632
38.560000	671.154352
38.570000	671.348953
38.580000	671.543435
38.590000	671.737798
38.600000	671.932043
38.610000	672.126169
38.620000	672.320177
38.630000	672.514066
38.640000	672.707837
38.650000	672.901489
38.660000	673.095023
38.670000	673.288438
38.680000	673.481735
38.690000	673.674913
38.700000	673.867973
38.710000	674.060915
38.720000	674.253738
38.730000	674.446444
38.740000	674.639031
38.750000	674.831499
38.760000	675.023850
38.770000	675.216083
38.780000	675.408197
38.790000	675.600193
38.800000	675.792071
38.810000	675.983832
38.820000	676.175474
38.830000	676.366998
38.840000	676.558404
38.850000	676.749693
38.860000	676.940863
38.870000	677.131916
38.880000	677.322850
38.890000	677.513668
38.900000	677.704367
38.910000	677.894948
38.920000	678.085412
38.930000	678.275758
38.940000	678.465987
38.950000	678.656098
38.960000	678.846091
38.970000	679.035967
38.980000	679.225725
38.990000	679.415366
39.000000	679.604889
39.010000	679.794295
39.020000	679.983584
39.030000	680.172755
39.040000	680.361809
39.050000	680.550746
39.060000	680.739565
39.070000	680.928267
39.080000	681.116852
39.090000	681.305320
39.100000	681.493670
39.110000	681.681904
39.120000	681.870020
39.130000	682.058020
39.140000	682.245902
39.150000	682.433667
39.160000	682.621316
39.170000	682.808847
39.180000	682.996262
39.190000	683.183560
39.200000	683.370741
39.210000	683.557805
39.220000	683.744753
39.230000	683.931583
39.240000	684.118297
39.250000	684.304895
39.260000	684.491376
39.270000	684.677740
39.280000	684.863988
39.290000	685.050119
39.300000	685.236134
39.310000	685.422032
39.320000	685.607814
39.330000	685.793479
39.340000	685.979029
39.350000	686.164461
39.360000	686.349778
39.370000	686.534978
39.380000	686.720062
39.390000	686.905030
39.400000	687.089882
39.410000	687.274618
39.420000	687.459238
39.430000	687.643741
39.440000	687.828129
39.450000	688.012400
39.460000	688.196556
39.470000	688.380596
39.480000	688.564520
39.490000	688.748328
39.500000	688.932020
39.510000	689.115597
39.520000	689.299058
39.530000	689.482403
39.540000	689.665632
39.550000	689.848746
39.560000	690.031744
39.570000	690.214627
39.580000	690.397394
39.590000	690.580046
39.600000	690.762583
39.610000	690.945004
39.620000	691.127309
39.630000	691.309499
39.640000	691.491574
39.650000	691.673534
39.660000	691.855378
39.670000	692.037108
39.680000	692.218722
39.690000	692.400221
39.700000	692.581605
39.710000	692.762874
39.720000	692.944027
39.730000	693.125066
39.740000	693.305990
39.750000	693.486799
39.760000	693.667494
39.770000	693.848073
39.780000	694.028538
39.790000	694.208887
39.800000	694.389123
39.810000	694.569243
39.820000	694.749249
39.830000	694.929140
39.840000	695.108917
39.850000	695.288579
39.860000	695.468127
39.870000	695.647560
39.880000	695.826879
39.890000	696.006083
39.900000	696.185173
39.910000	696.364149
39.920000	696.543011
39.930000	696.721758
39.940000	696.900391
39.950000	697.078910
39.960000	697.257315
39.970000	697.435606
39.980000	697.613782
39.990000	697.791845
40.000000	697.969794
40.010000	698.147629
40.020000	698.325350
40.030000	698.502957
40.040000	698.680451
40.050000	698.857830
40.060000	699.035096
40.070000	699.212248
40.080000	699.389287
40.090000	699.566212
40.100000	699.743023
40.110000	699.919721
40.120000	700.096305
40.130000	700.272776
40.140000	700.449134
40.150000	700.625378
40.160000	700.801508
40.170000	700.977526
40.180000	701.153430
40.190000	701.329221
40.200000	701.504899
40.210000	701.680464
40.220000	701.855915
40.230000	702.031254
40.240000	702.206479
40.250000	702.381592
40.260000	702.556591
40.270000	702.731478
40.280000	702.906252
40.290000	703.080913
40.300000	703.255461
40.310000	703.429896
40.320000	703.604219
40.330000	703.778429
40.340000	703.952527
40.350000	704.126512
40.360000	704.300384
40.370000	704.474144
40.380000	704.647791
40.390000	704.821326
40.400000	704.994749
40.410000	705.168059
40.420000	705.341257
40.430000	705.514343
40.440000	705.687317
40.450000	705.860178
40.460000	706.032927
40.470000	706.205564
40.480000	706.378089
40.490000	706.550502
40.500000	706.722803
40.510000	706.894993
40.520000	707.067070
40.530000	707.239035
40.540000	707.410889
40.550000	707.582631
40.560000	707.754261
40.570000	707.925779
40.580000	708.097186
40.590000	708.268482
40.600000	708.439665
40.610000	708.610737
40.620000	708.781698
40.630000	708.952547
40.640000	709.123285
40.650000	709.293912
40.660000	709.464427
40.670000	709.634831
40.680000	709.805124
40.690000	709.975305
40.700000	710.145376
40.710000	710.315335
40.720000	710.485183
40.730000	710.654921
40.740000	710.824547
40.750000	710.994062
40.760000	711.163467
40.770000	711.332761
40.780000	711.501943
40.790000	711.671015
40.800000	711.839977
40.810000	712.008828
40.820000	712.177568
40.830000	712.346197
40.840000	712.514716
40.850000	712.683125
40.860000	712.851423
40.870000	713.019610
40.880000	713.187688
40.890000	713.355655
40.900000	713.523511
40.910000	713.691258
40.920000	713.858894
40.930000	714.026420
40.940000	714.193836
40.950000	714.361142
40.960000	714.528337
40.970000	714.695423
40.980000	714.862399
40.990000	715.029265
41.000000	715.196021
41.010000	715.362668
41.020000	715.529204
41.030000	715.695631
41.040000	715.861949
41.050000	716.028156
41.060000	716.194254
41.070000	716.360243
41.080000	716.526121
41.090000	716.691891
41.100000	716.857551
41.110000	717.023102
41.120000	717.188543
41.130000	717.353875
41.140000	717.519098
41.150000	717.684212
41.160000	717.849216
41.170000	718.014112
41.180000	718.178898
41.190000	718.343575
41.200000	718.508144
41.210000	718.672603
41.220000	718.836954
41.230000	719.001195
41.240000	719.165328
41.250000	719.329352
41.260000	719.493268
41.270000	719.657075
41.280000	719.820773
41.290000	719.984362
41.300000	720.147843
41.310000	720.311216
41.320000	720.474480
41.330000	720.637636
41.340000	720.800683
41.350000	720.963622
41.360000	721.126453
41.370000	721.289176
41.380000	721.451790
41.390000	721.614297
41.400000	721.776695
41.410000	721.938985
41.420000	722.101167
41.430000	722.263242
41.440000	722.425208
41.450000	722.587067
41.460000	722.748817
41.470000	722.910460
41.480000	723.071996
41.490000	723.233423
41.500000	723.394743
41.510000	723.555956
41.520000	723.717060
41.530000	723.878058
41.540000	724.038948
41.550000	724.199730
41.560000	724.360405
41.570000	724.520973
41.580000	724.681434
41.590000	724.841787
41.600000	725.002034
41.610000	725.162173
41.620000	725.322205
41.630000	725.482130
41.640000	725.641948
41.650000	725.801659
41.660000	725.961263
41.670000	726.120760
41.680000	726.280151
41.690000	726.439434
41.700000	726.598611
41.710000	726.757682
41.720000	726.916646
41.730000	727.075503
41.740000	727.234254
41.750000	727.392898
41.760000	727.551435
41.770000	727.709867
41.780000	727.868192
41.790000	728.026411
41.800000	728.184523
41.810000	728.342529
41.820000	728.500430
41.830000	728.658224
41.840000	728.815912
41.850000	728.973494
41.860000	729.130970
41.870000	729.288340
41.880000	729.445604
41.890000	729.602762
41.900000	729.759815
41.910000	729.916762
41.920000	730.073603
41.930000	730.230338
41.940000	730.386968
41.950000	730.543493
41.960000	730.699912
41.970000	730.856225
41.980000	731.012433
41.990000	731.168536
42.000000	731.324533
42.010000	731.480425
42.020000	731.636212
42.030000	731.791894
42.040000	731.947470
42.050000	732.102942
42.060000	732.258308
42.070000	732.413570
42.080000	732.568726
42.090000	732.723778
42.100000	732.878725
42.110000	733.033567
42.120000	733.188304
42.130000	733.342937
42.140000	733.497465
42.150000	733.651888
42.160000	733.806207
42.170000	733.960421
42.180000	734.114531
42.190000	734.268536
42.200000	734.422438
42.210000	734.576234
42.220000	734.729927
42.230000	734.883515
42.240000	735.036999
42.250000	735.190379
42.260000	735.343655
42.270000	735.496827
42.280000	735.649894
42.290000	735.802858
42.300000	735.955718
42.310000	736.108475
42.320000	736.261127
42.330000	736.413676
42.340000	736.566121
42.350000	736.718462
42.360000	736.870700
42.370000	737.022834
42.380000	737.174864
42.390000	737.326792
42.400000	737.478615
42.410000	737.630336
42.420000	737.781953
42.430000	737.933467
42.440000	738.084877
42.450000	738.236185
42.460000	738.387389
42.470000	738.538490
42.480000	738.689489
42.490000	738.840384
42.500000	738.991176
42.510000	739.141866
42.520000	739.292452
42.530000	739.442936
42.540000	739.593317
42.550000	739.743596
42.560000	739.893771
42.570000	740.043845
42.580000	740.193815
42.590000	740.343683
42.600000	740.493449
42.610000	740.643112
42.620000	740.792673
42.630000	740.942132
42.640000	741.091489
42.650000	741.240743
42.660000	741.389895
42.670000	741.538945
42.680000	741.687893
42.690000	741.836739
42.700000	741.985483
42.710000	742.134125
42.720000	742.282665
42.730000	742.431103
42.740000	742.579440
42.750000	742.727675
42.760000	742.875808
42.770000	743.023840
42.780000	743.171770
42.790000	743.319599
42.800000	743.467326
42.810000	743.614951
42.820000	743.762476
42.830000	743.909899
42.840000	744.057220
42.850000	744.204441
42.860000	744.351560
42.870000	744.498578
42.880000	744.645495
42.890000	744.792312
42.900000	744.939027
42.910000	745.085641
42.920000	745.232154
42.930000	745.378567
42.940000	745.524878
42.950000	745.671089
42.960000	745.817200
42.970000	745.963209
42.980000	746.109118
42.990000	746.254927
43.000000	746.400635
43.010000	746.546242
43.020000	746.691750
43.030000	746.837156
43.040000	746.982463
43.050000	747.127669
43.060000	747.272775
43.070000	747.417781
43.080000	747.562687
43.090000	747.707493
43.100000	747.852199
43.110000	747.996805
43.120000	748.141311
43.130000	748.285717
43.140000	748.430024
43.150000	748.574230
43.160000	748.718337
43.170000	748.862345
43.180000	749.006252
43.190000	749.150061
43.200000	749.293769
43.210000	749.437378
43.220000	749.580888
43.230000	749.724299
43.240000	749.867610
43.250000	750.010822
43.260000	750.153935
43.270000	750.296948
43.280000	750.439863
43.290000	750.582678
43.300000	750.725394
43.310000	750.868012
43.320000	751.010530
43.330000	751.152950
43.340000	751.295271
43.350000	751.437493
43.360000	751.579617
43.370000	751.721641
43.380000	751.863568
43.390000	752.005395
43.400000	752.147124
43.410000	752.288755
43.420000	752.430287
43.430000	752.571721
43.440000	752.713057
43.450000	752.854294
43.460000	752.995433
43.470000	753.136474
43.480000	753.277417
43.490000	753.418262
43.500000	753.559009
43.510000	753.699658
43.520000	753.840209
43.530000	753.980662
43.540000	754.121017
43.550000	754.261275
43.560000	754.401435
43.570000	754.541497
43.580000	754.681462
43.590000	754.821329
43.600000	754.961098
43.610000	755.100770
43.620000	755.240345
43.630000	755.379822
43.640000	755.519202
43.650000	755.658485
43.660000	755.797670
43.670000	755.936759
43.680000	756.075750
43.690000	756.214644
43.700000	756.353442
43.710000	756.492142
43.720000	756.630745
43.730000	756.769252
43.740000	756.907662
43.750000	757.045975
43.760000	757.184191
43.770000	757.322310
43.780000	757.460333
43.790000	757.598260
43.800000	757.736090
43.810000	757.873823
43.820000	758.011460
43.830000	758.149001
43.840000	758.286446
43.850000	758.423794
43.860000	758.561046
43.870000	758.698202
43.880000	758.835261
43.890000	758.972225
43.900000	759.109093
43.910000	759.245865
43.920000	759.382540
43.930000	759.519120
43.940000	759.655605
43.950000	759.791993
43.960000	759.928286
43.970000	760.064483
43.980000	760.200585
43.990000	760.336590
44.000000	760.472501
44.010000	760.608316
44.020000	760.744036
44.030000	760.879660
44.040000	761.015189
44.050000	761.150623
44.060000	761.285961
44.070000	761.421205
44.080000	761.556353
44.090000	761.691406
44.100000	761.826365
44.110000	761.961228
44.120000	762.095996
44.130000	762.230670
44.140000	762.365249
44.150000	762.499733
44.160000	762.634122
44.170000	762.768417
44.180000	762.902617
44.190000	763.036723
44.200000	763.170734
44.210000	763.304651
44.220000	763.438473
44.230000	763.572201
44.240000	763.705835
44.250000	763.839374
44.260000	763.972820
44.270000	764.106171
44.280000	764.239428
44.290000	764.372591
44.300000	764.505660
44.310000	764.638635
44.320000	764.771516
44.330000	764.904304
44.340000	765.036997
44.350000	765.169597
44.360000	765.302104
44.370000	765.434516
44.380000	765.566835
44.390000	765.699061
44.400000	765.831193
44.410000	765.963231
44.420000	766.095177
44.430000	766.227028
44.440000	766.358787
44.450000	766.490453
44.460000	766.622025
44.470000	766.753504
44.480000	766.884890
44.490000	767.016183
44.500000	767.147383
44.510000	767.278490
44.520000	767.409504
44.530000	767.540426
44.540000	767.671255
44.550000	767.801991
44.560000	767.932634
44.570000	768.063185
44.580000	768.193643
44.590000	768.324008
44.600000	768.454281
44.610000	768.584462
44.620000	768.714551
44.630000	768.844547
44.640000	768.974450
44.650000	769.104262
44.660000	769.233981
44.670000	769.363609
44.680000	769.493144
44.690000	769.622587
44.700000	769.751939
44.710000	769.881198
44.720000	770.010366
44.730000	770.139441
44.740000	770.268425
44.750000	770.397318
44.760000	770.526118
44.770000	770.654827
44.780000	770.783445
44.790000	770.911971
44.800000	771.040405
44.810000	771.168748
44.820000	771.297000
44.830000	771.425161
44.840000	771.553230
44.850000	771.681208
44.860000	771.809095
44.870000	771.936891
44.880000	772.064595
44.890000	772.192209
44.900000	772.319732
44.910000	772.447164
44.920000	772.574505
44.930000	772.701755
44.940000	772.828915
44.950000	772.955984
44.960000	773.082962
44.970000	773.209849
44.980000	773.336647
44.990000	773.463353
45.000000	773.589969
45.010000	773.716495
45.020000	773.842931
45.030000	773.969276
45.040000	774.095531
45.050000	774.221695
45.060000	774.347770
45.070000	774.473754
45.080000	774.599649
45.090000	774.725454
45.100000	774.851168
45.110000	774.976793
45.120000	775.102328
45.130000	775.227773
45.140000	775.353128
45.150000	775.478394
45.160000	775.603570
45.170000	775.728656
45.180000	775.853653
45.190000	775.978561
45.200000	776.103379
45.210000	776.228108
45.220000	776.352747
45.230000	776.477297
45.240000	776.601758
45.250000	776.726130
45.260000	776.850412
45.270000	776.974606
45.280000	777.098710
45.290000	777.222726
45.300000	777.346653
45.310000	777.470490
45.320000	777.594239
45.330000	777.717899
45.340000	777.841471
45.350000	777.964954
45.360000	778.088348
45.370000	778.211653
45.380000	778.334870
45.390000	778.457999
45.400000	778.581039
45.410000	778.703991
45.420000	778.826855
45.430000	778.949630
45.440000	779.072317
45.450000	779.194916
45.460000	779.317427
45.470000	779.439850
45.480000	779.562184
45.490000	779.684431
45.500000	779.806590
45.510000	779.928661
45.520000	780.050644
45.530000	780.172540
45.540000	780.294348
45.550000	780.416068
45.560000	780.537700
45.570000	780.659245
45.580000	780.780703
45.590000	780.902073
45.600000	781.023355
45.610000	781.144551
45.620000	781.265658
45.630000	781.386679
45.640000	781.507613
45.650000	781.628459
45.660000	781.749218
45.670000	781.869891
45.680000	781.990476
45.690000	782.110974
45.700000	782.231385
45.710000	782.351710
45.720000	782.471948
45.730000	782.592099
45.740000	782.712163
45.750000	782.832141
45.760000	782.952032
45.770000	783.071836
45.780000	783.191554
45.790000	783.311186
45.800000	783.430731
45.810000	783.550190
45.820000	783.669562
45.830000	783.788849
45.840000	783.908049
45.850000	784.027163
45.860000	784.146190
45.870000	784.265132
45.880000	784.383988
45.890000	784.502758
45.900000	784.621442
45.910000	784.740040
45.920000	784.858553
45.930000	784.976979
45.940000	785.095320
45.950000	785.213576
45.960000	785.331745
45.970000	785.449830
45.980000	785.567828
45.990000	785.685742
46.000000	785.803570
46.010000	785.921312
46.020000	786.038969
46.030000	786.156541
46.040000	786.274028
46.050000	786.391430
46.060000	786.508747
46.070000	786.625978
46.080000	786.743125
46.090000	786.860187
46.100000	786.977163
46.110000	787.094055
46.120000	787.210862
46.130000	787.327585
46.140000	787.444223
46.150000	787.560776
46.160000	787.677244
46.170000	787.793628
46.180000	787.909928
46.190000	788.026143
46.200000	788.142274
46.210000	788.258320
46.220000	788.374282
46.230000	788.490160
46.240000	788.605954
46.250000	788.721663
46.260000	788.837289
46.270000	788.952830
46.280000	789.068288
46.290000	789.183661
46.300000	789.298951
46.310000	789.414157
46.320000	789.529279
46.330000	789.644317
46.340000	789.759272
46.350000	789.874143
46.360000	789.988930
46.370000	790.103634
