1.600000	1.368796967442e-02	1.368775065177e-02	2.737778628412e-08	1.269288521121e-13	5.475568770259e-08	5.475550517271e-08	5.475561974599e-08	2.737792893903e-08
1.700000	1.395787937542e-02	1.395764207258e-02	2.966280241995e-08	1.461191039522e-13	5.932573738128e-08	5.932552725493e-08	5.932565915046e-08	2.966296664275e-08
1.800000	1.423293541501e-02	1.423267919888e-02	3.202695594932e-08	1.670468174684e-13	6.405406342308e-08	6.405382320170e-08	6.405397398782e-08	3.202714369274e-08
1.900000	1.451322888238e-02	1.451295310262e-02	3.447240240789e-08	1.897927480343e-13	6.894497697251e-08	6.894470404144e-08	6.894487535938e-08	3.447261571543e-08
2.000000	1.479885219682e-02	1.479855618543e-02	3.700134690189e-08	2.144404483968e-13	7.400288831787e-08	7.400257994228e-08	7.400277350870e-08	3.700158791095e-08
2.100000	1.508989911544e-02	1.508958218639e-02	3.961604500136e-08	2.410763469244e-13	7.923230867761e-08	7.923196199840e-08	7.923217960797e-08	3.961631594648e-08
2.200000	1.538646474047e-02	1.538612618927e-02	4.231880363980e-08	2.697898275172e-13	8.463785199981e-08	8.463746402932e-08	8.463770755740e-08	4.231910685598e-08
2.300000	1.568864552594e-02	1.568828462922e-02	4.511198201995e-08	3.006733111919e-13	9.022423677377e-08	9.022380439146e-08	9.022407579682e-08	4.511231994606e-08
2.400000	1.599653928384e-02	1.599615529894e-02	4.799799252516e-08	3.338223393552e-13	9.599628785288e-08	9.599580780081e-08	9.599610912849e-08	4.799836770746e-08
2.500000	1.631024518968e-02	1.630983735421e-02	5.097930163594e-08	3.693356587775e-13	1.019589382877e-07	1.019584071659e-07	1.019587405501e-07	5.097971673165e-08
2.600000	1.662986378737e-02	1.662943131875e-02	5.405843085101e-08	4.073153082777e-13	1.081172311683e-07	1.081166454301e-07	1.081170130970e-07	5.405888863206e-08
2.700000	1.695549699349e-02	1.695503908854e-02	5.723795761240e-08	4.478667071283e-13	1.144763214742e-07	1.144756774214e-07	1.144760816925e-07	5.723846096918e-08
2.800000	1.728724810081e-02	1.728676393527e-02	6.052051623400e-08	4.910987451894e-13	1.210414779322e-07	1.210407717098e-07	1.210412150047e-07	6.052106817930e-08
2.900000	1.762522178111e-02	1.762471050917e-02	6.390879883284e-08	5.371238747772e-13	1.278180848781e-07	1.278173124697e-07	1.278177973097e-07	6.390940250583e-08
3.000000	1.796952408713e-02	1.796898484100e-02	6.740555626250e-08	5.860582042735e-13	1.348116441245e-07	1.348108013465e-07	1.348113303577e-07	6.740621493284e-08
3.100000	1.832026245385e-02	1.831969434322e-02	7.101359904792e-08	6.380215934782e-13	1.420277768300e-07	1.420268593265e-07	1.420274352430e-07	7.101431611998e-08
3.200000	1.867754569876e-02	1.867694781038e-02	7.473579832081e-08	6.931377507072e-13	1.494722253703e-07	1.494712286074e-07	1.494718542752e-07	7.473657733801e-08
3.300000	1.904148402131e-02	1.904085541846e-02	7.857508675497e-08	7.515343316352e-13	1.571508552087e-07	1.571497744691e-07	1.571504528493e-07	7.857593140419e-08
3.400000	1.941218900141e-02	1.941152872339e-02	8.253445950056e-08	8.133430398808e-13	1.650696567650e-07	1.650684871420e-07	1.650692213146e-07	8.253537361672e-08
3.500000	1.978977359690e-02	1.978908065857e-02	8.661697511655e-08	8.786997293307e-13	1.732347472803e-07	1.732334836718e-07	1.732342768395e-07	8.661796268724e-08
3.600000	2.017435214004e-02	2.017362553127e-02	9.082575650033e-08	9.477445081944e-13	1.816523726766e-07	1.816510097790e-07	1.816518652708e-07	9.082682167062e-08
3.700000	2.056604033288e-02	2.056527901802e-02	9.516399181357e-08	1.020621844783e-12	1.903289094083e-07	1.903274417101e-07	1.903283629856e-07	9.516513889091e-08
3.800000	2.096495524152e-02	2.096415815888e-02	9.963493540333e-08	1.097480674998e-12	1.992708663044e-07	1.992692880802e-07	1.992702787334e-07	9.963616886253e-08
3.900000	2.137121528915e-02	2.137038135050e-02	1.042419087172e-07	1.178474511519e-12	2.084848863996e-07	2.084831917031e-07	2.084842554665e-07	1.042432332057e-07
4.000000	2.178494024798e-02	2.178406833794e-02	1.089883012118e-07	1.263761554671e-12	2.179777487503e-07	2.179759314078e-07	2.179770721566e-07	1.089897215546e-07
4.100000	2.220625122971e-02	2.220534020526e-02	1.138775712523e-07	1.353504804953e-12	2.277563702352e-07	2.277544238384e-07	2.277556455953e-07	1.138790924579e-07
4.200000	2.263527067484e-02	2.263431936471e-02	1.189132470041e-07	1.447872177205e-12	2.378278073368e-07	2.378257252362e-07	2.378270321751e-07	1.189148742695e-07
4.300000	2.307212234048e-02	2.307112954462e-02	1.240989273118e-07	1.547036616391e-12	2.481992579017e-07	2.481970331989e-07	2.481984296500e-07	1.241006660286e-07
4.400000	2.351693128676e-02	2.351589577576e-02	1.294382825683e-07	1.651176214958e-12	2.588780628769e-07	2.588756884176e-07	2.588771788718e-07	1.294401383281e-07
4.500000	2.396982386178e-02	2.396874437628e-02	1.349350555690e-07	1.760474331756e-12	2.698717080197e-07	2.698691763856e-07	2.698707654993e-07	1.349370341694e-07
4.600000	2.443092768491e-02	2.442980293503e-02	1.405930623517e-07	1.875119712466e-12	2.811878255768e-07	2.811851290785e-07	2.811868216786e-07	1.405951698026e-07
